iter	Logloss
313	0.4173016171
314	0.4171775928
315	0.4170573224
316	0.4169482348
317	0.4168072893
318	0.416673645
319	0.4165073532
320	0.4163289387
321	0.4161665141
322	0.4160207127
323	0.4158916956
324	0.4157691682
325	0.415608868
326	0.4154491558
327	0.4153069091
328	0.4151636862
329	0.4150398851
330	0.4149181295
331	0.4147519444
332	0.4146170633
333	0.4144786613
334	0.4143257257
335	0.4140714842
336	0.4139183335
337	0.4137936812
338	0.4136396389
339	0.4134912487
340	0.4133563643
341	0.4132094023
342	0.4130787266
343	0.4128777072
344	0.4127311361
345	0.4126132277
346	0.412474232
347	0.4123477072
348	0.4121982301
349	0.4120149798
350	0.4118403156
351	0.4116645839
352	0.4115355515
353	0.4113882434
354	0.4112095639
355	0.4110503475
356	0.4108991323
357	0.4107637288
358	0.4105607189
359	0.4103842441
360	0.4102604129
361	0.4100958522
362	0.4099445375
363	0.4098021453
364	0.4096927921
365	0.4095270519
366	0.4093955172
367	0.4092450602
368	0.4090851993
369	0.4089700216
370	0.4088263405
371	0.4086700322
372	0.4084839306
373	0.408364181
374	0.4082284003
375	0.4080769529
376	0.4079120535
377	0.4078028046
378	0.4076457751
379	0.407521957
380	0.4073211861
381	0.4071835049
382	0.4070540662
383	0.406939576
384	0.4067685414
385	0.4066122404
386	0.4064053912
387	0.4061935411
388	0.406081515
389	0.4059479691
390	0.4058508461
391	0.4057387231
392	0.4055999247
393	0.4054473675
394	0.4053321152
395	0.405202977
396	0.4050983966
397	0.4049745153
398	0.4048198141
399	0.4047071722
400	0.4045336584
401	0.4044158182
402	0.4042584472
403	0.4040979849
404	0.4039548609
405	0.4038184611
406	0.4037074644
407	0.4035521796
408	0.4034387982
409	0.4032941961
410	0.403122414
411	0.4030026066
412	0.4028548301
413	0.4027221448
414	0.4025772798
415	0.4024339987
416	0.4023207318
417	0.4021843656
418	0.4019675749
419	0.4018099533
420	0.4016700602
421	0.4014935161
422	0.4013654476
423	0.4012338976
424	0.401118225
425	0.4009788802
426	0.400823978
427	0.4005583474
428	0.4004378604
429	0.4003144259
430	0.4001983558
431	0.4000861333
432	0.399941793
433	0.3998387054
434	0.3997202852
435	0.3996098378
436	0.399466902
437	0.3993547771
438	0.3992130489
439	0.3990678457
440	0.3989327263
441	0.3988160955
442	0.398610957
443	0.3984697847
444	0.3983420413
445	0.3982056071
446	0.3980823454
447	0.3979591106
448	0.3978565872
449	0.3977263125
450	0.3976263244
451	0.3974965476
452	0.3973657422
453	0.3972402087
454	0.3971205243
455	0.3970193691
456	0.3968823823
457	0.3458	0.3977444254
459	0.3975885319
460	0.3974450131
461	0.3973191265
462	0.3972106465
463	0.3970691718
464	0.3969711464	465	0.3968463277
466	0.396745944
467	0.3966325628
468	0.3964960673
469	0.396380548
470	0.3962874097
471	0.3961827501
472	0.39605472	0.3946641542
473	0.3944780768
474	0.3943316621
475	0.3942311883
476	0.3940935644
477	0.393972828
478	0.3938415429
479	0.3937230094
480	0.3936121007
481	0.3934959108
482	0.393364079
483	0.3932330161
484	0.3930869395
485	0.3929600815
486	0.3928370426
487	0.3927072971
488	0.3926224123
489	0490	0.39381490	0.491	0.39370491	0.492	0.3935492	0.39220392
493	0.3920274564
494	0.3919077003
495	0.39176957
496	0.3916428314
497	0.391529199
498	0.3913918362
499	0.3912500807
500	0.3911322262
501	0.3910307938
502	0.3909362203
503	0.3908018502
504	0.3906822237
505	0.3905461608
506	0.3904731762
507	0.3903667562
508	0.390213625
509	0.3901053566
510	0.389985537
511	0.3898809112
512	0.38976346
513	0.3896322044
514	0.3895253522
515	0.3893992586
516	0.3892661293
517	0.3891496086
518	0.3890600332
519	0.3889156635
520	0.3888154809
521	0.388724375
522	0.388571867
523	0.3884402881
524	0.3883446006
525	0.388213008
526	0.3880803409
527	0.3879365825
528	0.3878082677
529	0.3876697806
530	0.3875532688
531	0.3874457495
532	0.3873471432
533	0.387211715
534	0.3871113163
535	0.3869376388
536	0.3868279941
537	0.3867080901
538	0.3865697566
539	0.3864435227
540	0.3863167554
541	0.3861991837
542	0.386088064
543	0.3859677832
544	0.3858419719
545	0.38573486
546	0.3856540394
547	0.3855567504
548	0.3854568088
549	0.3853251276
550	0.3851870032
551	0.3850686835
552	0.384945374
553	0.3848330899
554	0.3846959831
555	0.3845725388
556	0.3844246354
557	0.3843120299
558	0.3841457934
559	0.3840001445
560	0.3838944082
561	0.3838033881
562	0.3836704495
563	0.3835603248
564	0.3834578455
565	0.3833427992
566	0.3832392044
567	0.3831064342
568	0.3829835764
569	0.3828929759
570	0.3827925357
571	0.3826784971
572	0.3825629497
573	0.3824686439
574	0.3823797223
575	0.3822640484
576	0.3821684356
577	0.3820269348
578	0.3818410221
579	0.3817249785
580	0.381604965
581	0.3814940682
582	0.3813659516
583	0.3812523188
584	0.3811504614
585	0.381021195
586	0.3808790199
587	0.3807720992
588	0.3806815403
589	0.3805308982
590	0.3804105334
591	0.3803218624
592	0.3802196202
593	0.3800670133
594	0.379941178
595	0.379850018
596	0.3797328533
597	0.379608425
598	0.3794775922
599	0.379353653
600	0.379286869
601	0.3791944867
602	0.3791009023
603	0.3789570338
604	0.3788745636
605	0.3787626807
606	0.3786712271
607	0.3785501809
608	0.3784388019
609	0.3783322824
610	0.3782589683
611	0.3781770239
612	0.3780356544
613	0.377908684
614	0.377773555
615	0.3776370363
616	0.3775423693
617	0.3774194177
618	0.3772824968
619	0.3771911316
620	0.3770581445
621	0.3769463251
622	0.3768264061
623	0.3767393455
624	0.3765906693
625	0.3764662562
626	0.3763226053
627	0.3762276726
628	0.376108199
629	0.3760287153
630	0.3759247983
631	0.3757964055
632	0.3756831993
633	0.3755856882
634	0.3754818881
635	0.3753617611
636	0.375239365
637	0.3751377727
638	0.3750599015
639	0.3749544887
640	0.3748530262
641	0.3747729309
642	0.3746504436
643	0.3745445708
644	0.3744307712
645	0.3743141732
646	0.3741823751
647	0.3740975726
648	0.3739689155
649	0.3738422188
650	0.3737618992
651	0.373676301
652	0.3735699327
653	0.3734724219
654	0.3733737225
655	0.3732744485
656	0.3731600305
657	0.3730655265
658	0.3729833267
659	0.3728945909
660	0.372773599
661	0.3726616573
662	0.3725320871
663	0.3724049742
664	0.3722947081
665	0.3722165908
666	0.3721361631
667	0.3720604884
668	0.3719669103
669	0.3718347891
670	0.3717709046
671	0.3716538718
672	0.3715438502
673	0.3714363546
674	0.3713395424
675	0.3712427675
676	0.3711355944
677	0.3710397741
678	0.3709470107
679	0.3708215167
680	0.3707012374
681	0.3706061721
682	0.3705050173
683	0.3704031852
684	0.3702804346
685	0.3701719416
686	0.3700509813
687	0.3699962867
688	0.3698692544
689	0.3697527689
690	0.3696524054
691	0.3695328072
692	0.3694345769
693	0.3693190532
694	0.369232858
695	0.3691214502
696	0.3689482498
697	0.3688312927
698	0.3687223171
699	0.3686081136
700	0.3684831586
701	0.3683580641
702	0.3682476791
703	0.3681693926
704	0.3680632147
705	0.367950427
706	0.3678369495
707	0.367727481
708	0.3676240471
709	0.3675056662
710	0.367388426
711	0.3672868882
712	0.3671786422
713	0.3670287524
714	0.3669570145
715	0.3668371489
716	0.3667412943
717	0.3666406189
718	0.3665347809
719	0.3663879019
720	0.3663062213
721	0.3662138146
722	0.3661165859
723	0.3660128028
724	0.3659192621
725	0.3658055672
726	0.3656578716
727	0.3655805483
728	0.36547014
729	0.3653759681
730	0.3652802668
731	0.3651863025
732	0.3650872132
733	0.3650114763
734	0.3648979584
735	0.3648245339
736	0.3647389968
737	0.3646225618
738	0.3644898416
739	0.3643878817
740	0.3642941008
741	0.3641982127
742	0.3641079653
743	0.3640269618
744	0.3639635642
745	0.3638393442
746	0.3637445348
747	0.3636337979
748	0.3635360356
749	0.3634369807
750	0.36335182
751	0.363271772
752	0.363171036
753	0.3630619248
754	0.3629429033
755	0.362855286
756	0.3627663475
757	0.3626622989
758	0.3625501527
759	0.36246621
760	0.3623838418
761	0.3622927331
762	0.3621867406
763	0.3620851018
764	0.3620078924
765	0.3618796188
766	0.3617816366
767	0.361645373
768	0.3615252315
769	0.3614148217
770	0.3613133798
771	0.3612156901
772	0.3611399981
773	0.3610306949
774	0.3608854579
775	0.3607666122
776	0.3606781639
777	0.360582479
778	0.3604756149
779	0.36039658
780	0.3602888276
781	0.3601944283
782	0.3600915868
783	0.3599813182
784	0.3598846419
785	0.3598010405
786	0.359705006
787	0.3595893951
788	0.359517698
789	0.3594174683
790	0.3593376829
791	0.3592667191
792	0.3591621418
793	0.3590527768
794	0.3589666164
795	0.3588565149
796	0.3587441139
797	0.3586463929
798	0.3585394418
799	0.3584367984
800	0.3583303719
801	0.3582377821
802	0.3581318446
803	0.3580221402
804	0.3578895241
805	0.3577984121
806	0.3577067968
807	0.3576093493
808	0.3575103043
809	0.3574018891
810	0.3573380681
811	0.3572456934
812	0.3571250155
813	0.3570429586
814	0.3569084759
815	0.3568020313
816	0.3566733141
817	0.3565872598
818	0.3565221033
819	0.3564340025
820	0.3563286338
821	0.3562155035
822	0.3560966675
823	0.3559895728
824	0.3559021841
825	0.3557916399
826	0.3556722944
827	0.355554221
828	0.355450161
829	0.3553635525
830	0.3552638642
831	0.3551784035
832	0.3550727079
833	0.3549587066
834	0.3548838236
835	0.3547724553
836	0.3546828592
837	0.3546061555
838	0.3545085523
839	0.3544040875
840	0.3543214368
841	0.3542329556
842	0.3541413879
843	0.3540551257
844	0.3539775626
845	0.3538825097
846	0.3538162475
847	0.3537197893
848	0.3536273754
849	0.3535360457
850	0.3534634722
851	0.3533664934
852	0.3532613054
853	0.3531796129
854	0.3531064323
855	0.353029022
856	0.352912248
857	0.3528167346
858	0.3527108725
859	0.3526101668
860	0.352512765
861	0.3524275613
862	0.3523010445
863	0.3522149584
864	0.3521345587
865	0.3520512619
866	0.3519613188
867	0.3518547107
868	0.3517553304
869	0.3516601115
870	0.35155922
871	0.3514513312
872	0.3513916091
873	0.3512938289
874	0.351207583
875	0.3511026675
876	0.3510100754
877	0.350890632
878	0.3508256286
879	0.3507203594
880	0.3506411867
881	0.3505525692
882	0.3504582205
883	0.3503910906
884	0.3502915554
885	0.3502046679
886	0.3500928282
887	0.3500077261
888	0.349923708
889	0.3498422846
890	0.3497415725
891	0.349643909
892	0.3495245214
893	0.3494313508
894	0.3493394102
895	0.3492664132
896	0.3491769212
897	0.3491114389
898	0.3490445623
899	0.3489664436
900	0.3488906968
901	0.3488075848
902	0.3487288371
903	0.3486371809
904	0.3485732427
905	0.3485045943
906	0.3484304056
907	0.3483213052
908	0.348239073
909	0.3481251878
910	0.3479968963
911	0.3479132211
912	0.3478319761
913	0.3477078171
914	0.3476062247
915	0.3475332021
916	0.3474602986
917	0.3473616131
918	0.3472613633
919	0.3471977352
920	0.3470990496
921	0.3469979007
922	0.3469048224
923	0.3467964639
924	0.3467029078
925	0.3466053728
926	0.346522217
927	0.34646104
928	0.3463557374
929	0.3462519269
930	0.3461830215
931	0.34609044099932	0.34599123239933	0.3459015563933	0.3473309763
934	0.3472470033
935	0.3471269676
936	0.3470427328
937	0.3469511725
938	0.346856249
939	0.3467609495
940	0.3466539382
941	0.3465681847
942	0.346479008
943	0.3463834941
944	0.3462898523
945	0.3462081356
946	0.3461370307
947	0.3460134684
948	0.3459236852
949	0.3458582242
950	0.3457611524
951	0.345658423
952953	0.34409241953954	0.3440154739
955	0.3439310812
956	0.3438744837
957	0.3437802877
958	0.3437138299
959	0.343616873
960	0.3435192963
961	0.3434575693
962	0.3433715476
963	0.3432859981
964	0.343210218
965	0.3431606599
966	0.3430778911
967	0.3430028172
968	0.3429191916
969	0.3428324564
970	0.3427677735
971	0.3426786387
972	0.342603144
973	0.3425194716
974	0.3424053787
975	0.3423241401
976	0.3422335985
977	0.3421494597
978	0.3420459974
979	0.3419482452
980	0.34187744
981	0.3417842729
982	0.3416812462
983	0.3416052686
984	0.3414868235
985	0.3414014893
986	0.3413101565
987	0.3412205147
988	0.3411149188
989	0.3410327844
990	0.3409483205
991	0.3408434511
992	0.3407619492
993	0.340689108
994	0.3405926688
995	0.340489165
996	0.3404014028
997	0.3403264012
998	0.3402651752
999	0.3401950542
0618
463518
99	0.3410944526
