iter	Passed	Remaining
402	13552	20075
403	13578	20031
404	13610	19995
405	13644	19963
406	13666	19912
407	13688	19861
408	13712	19813
409	13739	19771
410	13756	19714
411	13776	19661
412	13803	19618
413	13827	19571
414	13850	19524
415	13873	19476
416	13903	19438
417	13925	19389
418	13944	19335
419	13963	19283
420	14006	19262
421	14024	19208
422	14043	19156
423	14059	19100
424	14075	19042
425	14094	18990
426	14111	18936
427	14130	18885
428	14150	18833
429	14166	18778
430	14194	18739
431	14220	18697
432	14245	18653
433	14269	18609
434	14286	18556
435	14305	18505
436	14324	18455
437	14371	18440
438	14421	18429
439	14451	18392
440	14466	18336
441	14481	18281
442	14496	18226
443	14513	18175
444	14530	18122
445	14549	18072
446	14564	18018
447	14580	17965
448	14596	17912
44451	14475	1754450	14696	17890
451	14728	17856
452	14758	17821
453	14784	17780
45456	14662	174245457	14714	17413
458	14747	1458	14990	17668
459	1460	14818	1460	1461	14867	1461	1462	14917	1462	1463	14944	1463	1464	14972	17226
465	14991	1465	1466	15015	1466	1467	15042	1467	1468	15070	1468	1469	15089	1469	1470	15112	1470	1471	15130	1471	1472	15153	1472	1473	15173	1473472	15350	17147447475	15233	1475474	15414	170476475	15439	169477476	15469	169478477	15494	169479478	15522	168480479	15553	168481480	15582	168482481	15611	167483482	15639	167484483	15667	167485484	15696	166486485	15719	166487486	15741	165488487	15760	16548948490	15637	1490	15867	16448
491	1492	15696	1492	1493	15724	149349494	15749	1494493	15927	163495494	15969	162496495	16017	16275
496	16040	16234
497	16072	16201
498	16112	16177
499	16137	16137
500	16161	16097
501	16193	16064
502	16247	16053
503	16305	16046
504	16362	16038
505	16398	16009
506	16428	15974
507	16452	15934
508	16471	15889
509	16511	15864
510	16546	15833
511	16576	15799
512	16610	15768
513	16633	15727
514	16676	15704
515	16701	15665
516	16820	15714
517	16840	15669
518	16859	15625
519	16879	15581
520	16899	15537
521	16917	15491
522	16937	15447
523	16967	15413
524	17006	15386
525	17036	15352
526	17059	15311
527	17094	15281
528	17123	15246
529	17160	15217
530	17201	15193
531	17233	15160
532	17286	15146
533	17403	15187
534	17472	15186
535	17512	15160
536	17559	15139
537	17584	15100
538	17631	15079
539	17677	15059
540	17709	15025
541	17741	14991
542	17769	14955
543	17817	14935
544	17837	14891
545	17857	14848
546	17877	14805
547	17901	14765
548	17925	14725
549	17946	14683
550	17966	14640
551	17985	14597
552	18006	14555
553	18026	14511
554	18046	14469
555	18065	14426
556	18092	14389
557	18118	14351
558	18139	14310
559	18160	14268
560	18186	14231
