iter	Logloss
118	0.2593870238
119	0.2589197674
120	0.2585382191
121	0.2579918997
122	0.2573424091
123	0.2565468328
124	0.2562009148
125	0.2556560586
126	0.2552137977
127	0.2546304354
128	0.2541711833
129	0.2537528563
130	0.253294302
131	0.2528436211
132	0.2525493971
133	0.2521565675
134	0.2516577794
135	0.2512089865
136	0.2505913165
137	0.2501541344
138	0.249699373
139	0.2492671755
140	0.2489110604
141	0.2484721682
142	0.2479848158
143	0.2476624168
144	0.2472359234
145	0.2468180902
146	0.2464892723
147	0.246194577
148	0.2458515476
149	0.2454768444
150	0.2450286819
151	0.2446731857
152	0.2441808109
153	0.2438635872
154	0.2435899691
155	0.2431927792
156	0.2427316359
157	0.2423988775
158	0.2420950411
159	0.2418027864
160	0.2414855325
161	0.2410531689
162	0.2407137238
163	0.2403970136
164	0.2400747898
165	0.2397535625
166	0.2392847645
167	0.2387815476
168	0.2384174483
169	0.2382312444
170	0.2380171362
171	0.2377905521
172	0.2376179242
173	0.2373968858
174	0.2370386604
175	0.2368833941
176	0.2365933126
177	0.2361605365
178	0.2358969714
179	0.2354587423
180	0.235087061
181	0.2348294181
182	0.2346220906
183	0.2343745168
184	0.2341086009
185	0.2338403059
186	0.2335207377
187	0.2331702509
188	0.2331204389
189	0.2328032065
190	0.2324858226
191	0.2321616651
192	0.2318894686
193	0.2316931932
194	0.2312874585
195	0.2309636372
196	0.2305926909
197	0.2302378078
198	0.229919809
199	0.2296014411
200	0.2293365992
201	0.2292234446
202	0.2288493754
203	0.2283710052
204	0.2279753288
205	0.2276262162
206	0.2274907668
207	0.2271089162
208	0.2270020012
209	0.2267450867
210	0.2263438603
211	0.2260559274
212	0.2258125844
213	0.2256880675
214	0.2255187575
215	0.2252331805
216	0.2249472292
217	0.2248039552
218	0.2246584464
219	0.224339224
220	0.2240641987
221	0.2237955524
222	0.2236062598
223	0.2234460972
224	0.2232374803
225	0.222836587
226	0.2226682845
227	0.2225004521
228	0.2221980938
229	0.2219805897
230	0.2218402925
231	0.2215842412
232	0.2214150651
233	0.2210261444
234	0.2208824731
235	0.2205221114
236	0.2203114104
237	0.2201943531
238	0.2199780616
239	0.2196187854
240	0.2193244341
241	0.2189762824
242	0.2188373365
243	0.2185691275
244	0.2183017056
245	0.2181812806
246	0.2178455763
247	0.2176146707
248	0.2174800968
249	0.2172133587
250	0.2170225592
251	0.2169101425
252	0.2166585133
253	0.2164573765
254	0.2162166252
255	0.2159775806
256	0.2157455685
257	0.2154958716
258	0.2153236217
259	0.2152006363
260	0.2150879039
261	0.2148888003
262	0.2147394843
263	0.2146546851
264	0.2143507704
265	0.2142009385
266	0.2139639162
267	0.2137642954
268	0.2135496831
269	0.2132918691
270	0.2131345391
271	0.2128683953
272	0.2126240321
273	0.2123054052
274	0.212125183
275	0.2119105261
276	0.2114441593
277	0.2113479399
278	0.2110942211
279	0.210828655
280	0.2106290646
281	0.2105301917
282	0.2103300338
283	0.210151877
284	0.2099953766
285	0.2097600557
286	0.2096423487
287	0.2093701048
288	0.2092318519
289	0.2089980367
290	0.2088518838
291	0.2086616315
292	0.2085528957
293	0.2082502238
294	0.2079693643
295	0.2077873723
296	0.2076725242
297	0.2074579804
298	0.2073802651
299	0.2072056876
300	0.2070257938
301	0.2066937904
302	0.2066103901
303	0.2065157075
304	0.2062829433
305	0.2060212713
306	0.2059021277
307	0.2056550253
308	0.2056136248
309	0.2054785603
310	0.2052433724
311	0.2048981903
312	0.2047013189
313	0.2044978525
314	0.2043241531
315	0.2040495685
316	0.2038035277
317	0.2036098296
318	0.2034651544
319	0.2032987112
320	0.2031849116
321	0.2031058981
322	0.20296641
323	0.2027407085
324	0.202577364
325	0.2024060935
326	0.2022424415
327	0.2020495273
328	0.2019519935
329	0.2016835113
330	0.2015131194
331	0.2014331673
332	0.2013325283
333	0.2011304045
334	0.2007542425
335	0.200611253
336	0.2004425337
337	0.2002878089
338	0.2000828231
339	0.1997760081
340	0.1995927955
341	0.1994266027
342	0.1992740983
343	0.1991272701
344	0.1989048861
345	0.198737775
346	0.1986286842
347	0.1984226532
348	0.1981779128
349	0.197986102
350	0.1977508148
351	0.1975169441
352	0.197397421
353	0.1972966995
354	0.1971085495
355	0.1969728967
356	0.1967700311
357	0.1966140231
358	0.1963473959
359	0.1961508418
360	0.1960570296
361	0.1959142236
362	0.1957518548
363	0.1955397895
364	0.1954165145
365	0.1952103386
366	0.1949636259
367	0.194874214
368	0.1945676149
369	0.1943660282
370	0.1941290119
371	0.1939874609
372	0.1938510303
373	0.1936829969
374	0.1934417869
375	0.193347604
376	0.1932845046
377	0.1931928003
378	0.1930996369
379	0.1929799855
380	0.192924766
381	0.1927450286
382	0.1926539164
383	0.1924971467
384	0.1923762696
385	0.1922856928
386	0.1921590997
387	0.1920687387
388	0.1920060006
389	0.1916998242
390	0.1915426416
391	0.191311282
392	0.1911821217
393	0.1911294524
394	0.1910472178
395	0.1909472259
396	0.1908139544
397	0.1906725377
398	0.1905778747
399	0.1904519117
400	0.1902707996
401	0.190001823
402	0.189868164
403	0.1896082616
404	0.189487652
405	0.1893258195
406	0.1891330537
407	0.1890299223
408	0.1888988247
409	0.1887807932
410	0.1886425833
411	0.1884174081
412	0.1882335113
413	0.1880413438
414	0.1879457287
415	0.1877910815
416	0.1875203895
417	0.1873048374
418	0.187167151
419	0.1870410023
420	0.1868683367
421	0.1867265256
422	0.1865476224
423	0.1865161836
424	0.1863307355
425	0.1860982459
426	0.185930784
427	0.1856781624
428	0.1855144476
429	0.1853843026
430	0.1852766963
431	0.1851127338
432	0.1849705857
433	0.1847959839
434	0.1846324838
435	0.1844453894
436	0.1843598979
437	0.1842368552
438	0.18409814
439	0.1839830459
440	0.1838629808
441	0.1836618026
442	0.183516555
443	0.1833195369
444	0.1829912189
445	0.1827805175
446	0.1827127342
447	0.182589436
448	0.1825197511
449	0.1824066286
450	0.1822432951
451	0.182052149
452	0.1819354634
453	0.1817199166
454	0.1815591774
455	0.1814055412
456	0.181264525
457	0.1810819561
458	0.180907837
459	0.1808165397
460	0.1805532817
461	0.1804139848
462	0.1801929659
463	0.1800799419
464	0.1798765966
465	0.1795832458
466	0.179385375
467	0.1791786582
468	0.1789735388
469	0.1788324923
470	0.1786792052
471	0.1785567659
472	0.1782422588
473	0.1780502189
474	0.1778147476
475	0.1777021649
476	0.1775167108
477	0.1773450718
478	0.1771464531
479	0.1769507048
480	0.1769065597
481	0.1768156581
482	0.1766749859
483	0.1765103525
484	0.1763406186
485	0.1760871264
486	0.1758958308
487	0.1756886925
488	0.1755079673
489	0.1753540811
490	0.1751973112
491	0.1750325802
492	0.1749166684
493	0.1748229767
494	0.1747196732
495	0.1744088896
496	0.1742850777
497	0.1741583989
498	0.1740715947
499	0.1738681813
500	0.1737320583
501	0.1735257988
502	0.1734525407
503	0.1734367209
504	0.1732581312
505	0.1732095825
506	0.1730871063
507	0.1729416259
508	0.1727278209
509	0.1725991578
510	0.1723690797
511	0.1722631629
512	0.1721777313
513	0.1721221071
514	0.1720246005
515	0.1718617469
516	0.1716421176
517	0.1715646399
518	0.1713960119
519	0.1711370996
520	0.1710280662
521	0.1708869893
522	0.1707785943
523	0.1706355331
524	0.1705202135
525	0.1703863197
526	0.1702582622
527	0.1701207397
528	0.1699111729
529	0.1696309126
530	0.1693807614
531	0.1692082466
532	0.169121856
533	0.168941424
534	0.1687858104
535	0.1687226225
536	0.1685984625
537	0.1684778328
538	0.1682861926
539	0.1681814494
540	0.1680079332
541	0.1678408957
542	0.167704344
543	0.1675705628
544	0.1674345713
545	0.1673060568
546	0.1671980654
547	0.1671517056
548	0.1670339246
549	0.1668819459
550	0.1667089061
551	0.1666847467
552	0.1665471123
553	0.1664005914
554	0.1663296281
555	0.1661648965
556	0.1659833136
557	0.1658435295
558	0.1657073767
559	0.1655979064
560	0.1654614884
561	0.1653732694
562	0.1652285113
563	0.1651332516
564	0.1649821021
565	0.1648986244
566	0.1647877273
567	0.1645719074
568	0.1644249397
569	0.1643213772
570	0.1641982937
571	0.1640221399
572	0.1638529207
573	0.1637336675
574	0.1636137454
575	0.163486679
576	0.1633440644
577	0.1632098096
578	0.1630220695
579	0.1629202874
580	0.1628880033
581	0.1626975385
582	0.1626074849
583	0.162340914
584	0.1620871246
585	0.1619254828
586	0.1617076796
587	0.1615899268
588	0.1614612576
589	0.1613325328
590	0.1611975765
591	0.1609953707
592	0.1608949803
593	0.1608720242
594	0.1607706427
595	0.1605698557
596	0.1603975875
597	0.1602721849
598	0.1600538621
599	0.1599644178
600	0.1598479725
601	0.1597248856
602	0.1596248581
603	0.1595528959
604	0.1595275194
605	0.159346679
606	0.1592721783
607	0.1591981569
608	0.159178938
609	0.1590646361
610	0.1590420435
611	0.1589262179
612	0.1588010783
613	0.158716201
614	0.158648422
615	0.158500891
616	0.1583234581
617	0.1582112914
618	0.1580127208
619	0.1579306715
620	0.1578297606
621	0.1576255236
622	0.1574754424
623	0.1572582089
624	0.1571531103
625	0.1570163505
626	0.1569855943
627	0.1567334945
628	0.1565204075
629	0.1564293788
630	0.1562853285
631	0.156192082
632	0.1560677292
633	0.1560569074
634	0.1558788881
635	0.1557768542
636	0.1556481107
637	0.155592485
638	0.1554674633
639	0.1552821028
640	0.1551552898
641	0.1550245418
642	0.1549369208
643	0.1547711834
644	0.154653933
645	0.1543427857
646	0.1542181517
647	0.1540363556
648	0.153861023
649	0.1536916862
650	0.153561214
651	0.1534869644
652	0.1533746063
653	0.153200527
654	0.1531407819
655	0.1529709242
656	0.1528300676
657	0.1526370316
658	0.1524474797
659	0.1523441119
660	0.1522149268
661	0.1521023978
662	0.151981965
663	0.1519159256
664	0.1517777803
665	0.1516641979
666	0.1515347055
667	0.1514110812
668	0.1512166484
669	0.151141925
670	0.15096858
671	0.1508086471
672	0.1507533549
673	0.1506100468
674	0.1504868842
675	0.150369581
676	0.1501770943
677	0.1500274816
678	0.1499437232
679	0.1497912361
680	0.149651032
681	0.1496143141
682	0.1495547822
683	0.149360911
684	0.149301163
685	0.1491485438
686	0.1490910068
687	0.1489248152
688	0.1488368442
689	0.1487390568
690	0.1486745333
691	0.1485556928
692	0.1484225043
693	0.1483459647
694	0.1482015833
695	0.1480531977
696	0.1479975632
697	0.1479034183
698	0.1478255667
699	0.1476986908
700	0.1476106138
701	0.1475035323
702	0.1473628941
703	0.1472938529
704	0.1471535675
705	0.147059843
706	0.1469670093
707	0.1468768913
708	0.1467684071
709	0.1466818122
710	0.1465248764
711	0.1464910263
712	0.1463904738
713	0.1462980502
714	0.1461541376
715	0.1460555151
716	0.1460283436
717	0.1459486665
718	0.1458436107
719	0.1457697276
720	0.1456442655
721	0.1455499957
722	0.1454641402
723	0.1452973063
724	0.1452109273
725	0.1450603831
726	0.1449198773
727	0.1448283432
728	0.1446852499
729	0.1445877023
730	0.1444734742
731	0.1443392839
732	0.1442448273
733	0.1442193764
734	0.1441607751
735	0.1440411363
736	0.1439362535
737	0.1439077612
738	0.1438249871
739	0.1437972194
740	0.1436689898
741	0.1435963596
742	0.1435289928
743	0.1434443255
744	0.1433271277
745	0.1432925121
746	0.143213411
747	0.1430981863
748	0.1429577592
749	0.1428630214
750	0.1427710468
751	0.1427206707
752	0.1426651209
753	0.1425862555
754	0.1425559041
755	0.1423882844
756	0.1422736371
757	0.1421910806
758	0.1420839247
759	0.1419216629
760	0.1418949044
761	0.1418058019
762	0.1416764584
763	0.1415468873
764	0.1414391405
765	0.141389031
766	0.1413290925
767	0.141212712
768	0.1410941846
769	0.14100013
770	0.1409028957
771	0.1408238609
772	0.1406574418
773	0.1405710121
774	0.1404862224
775	0.1403691126
776	0.1402528318
777	0.1402491665
778	0.1401930434
779	0.1401456145
780	0.1399920707
781	0.1398620014
782	0.1397442342
783	0.139681011
784	0.1395693129
785	0.1394411315
786	0.1393349248
787	0.1391555263
788	0.1390470083
789	0.1389138879
790	0.1387629678
791	0.1386609536
792	0.1385398456
793	0.1384743105
794	0.1383661368
795	0.1382678964
796	0.1381831939
797	0.1380778825
798	0.1379739171
799	0.1379151687
800	0.1377471531
801	0.1376583449
802	0.1375845263
803	0.1375364688
804	0.1374116594
805	0.1372724537
806	0.1371284551
807	0.1370251747
808	0.1368992008
809	0.1367944691
810	0.1366931948
811	0.1366774775
812	0.1365560184
813	0.1364384161
814	0.1364083011
815	0.136340779
816	0.1362932954
817	0.1362256154
818	0.1360967425
819	0.1359706751
820	0.1359603064
821	0.1358549949
822	0.1357536846
823	0.1356580828
824	0.1356444179
825	0.135523121
826	0.1353555632
827	0.1352332864
828	0.1351494195
829	0.1350556313
830	0.1350135923
831	0.1349101245
832	0.1348063826
833	0.1346894036
834	0.1346828672
835	0.1345731964
836	0.1344740088
837	0.1343445977
838	0.1342401529
839	0.1341408744
840	0.1341177701
841	0.1340593169
842	0.1339195985
843	0.1338476298
844	0.1337400011
845	0.1336387327
846	0.1335715348
847	0.1334032836
848	0.1333102267
849	0.1332324585
850	0.1331618948
851	0.1330776335
852	0.1329400922
853	0.1328104657
854	0.1327030831
855	0.1326296722
856	0.1325452927
857	0.1324626363
858	0.1323330717
859	0.1322628417
860	0.1321733452
861	0.1320795032
862	0.1320034566
863	0.1318936534
864	0.1318376714
865	0.1317694006
866	0.1316795814
867	0.1316207989
868	0.1315151582
869	0.1314926386
870	0.13142115
871	0.13132813
872	0.1312594814
873	0.1312106962
874	0.1311514127
875	0.1310944307
876	0.1309840935
877	0.1309648347
878	0.1309439213
879	0.1308903932
880	0.1308172949
881	0.1306965584
882	0.1306099562
883	0.1305719396
884	0.1304529755
885	0.1303147265
886	0.1302005549
887	0.1300259079
888	0.1299624303
889	0.129876832
890	0.1297634768
891	0.1296899705
892	0.1296112636
893	0.1295556088
894	0.1295168218
895	0.1294329705
896	0.1293184813
897	0.1291929381
898	0.1290774318
899	0.1289433804
900	0.1288673973
901	0.1288208543
902	0.1287806436
903	0.1286791681
904	0.1285882548
905	0.1285523702
906	0.1284201589
907	0.128313267
908	0.1282619512
909	0.1282340359
910	0.1281341373
911	0.1280040505
912	0.127937432
913	0.127890424
914	0.1277770421
915	0.1277100433
916	0.1276826351
917	0.127607248
918	0.1274819361
919	0.1273840412
920	0.1273211936
921	0.1272294881
922	0.1271266005
923	0.126986952
924	0.1269001675
925	0.1268155389
926	0.1267301917
927	0.1266461169
928	0.1265831084
929	0.1264906956
930	0.1263638775
931	0.1262327695
932	0.1261813229
933	0.1261066072
934	0.1260162711
935	0.1259351579
936	0.1259124207
937	0.1257843444
938	0.1256863489
939	0.1256250198
940	0.1255754008
941	0.1255721662
942	0.1254909213
943	0.1254359513
944	0.1254234884
945	0.1253991576
946	0.1252572296
947	0.1251966944
948	0.125182733
949	0.1251508294
950	0.1251104198
951	0.1250347498
952	0.1249014136
953	0.1248681749
954	0.1247806704
955	0.1247163572
956	0.1246893546
957	0.124568437
958	0.1244921395
959	0.1243761512
960	0.1242552141
961	0.1241652283
962	0.1240531711
963	0.1239634324
964	0.123939048
965	0.1238589204
966	0.123789038
967	0.1236916987
968	0.123640415
969	0.1236060918
970	0.1235563666
971	0.1235162856
972	0.1234180811
973	0.1233888005
974	0.1232274005
975	0.1231609793
976	0.1230462625
977	0.1230049497
978	0.1229379638
979	0.1229091912
980	0.1227936457
981	0.1227368481
982	0.1226190558
983	0.1225530114
984	0.1224716561
985	0.1223886728
986	0.1223181214
987	0.1222884695
988	0.1222318439
989	0.1221122005
990	0.122035621
991	0.1219330282
992	0.1219233294
993	0.121873368
994	0.121811887
995	0.1217888491
996	0.1217205368
997	0.1216365233
998	0.1215569276
999	0.1214370427
