iter	Passed	Remaining
251	1369	4065
252	1376	4065
253	1385	4069
254	1392	4069
255	1402	4076
256	1407	4069
257	1413	4064
258	1420	4063
259	1424	4054
260	1428	4043
261	1433	4038
262	1438	4031
263	1450	4042
264	1456	4040
265	1461	4033
266	1465	4024
267	1471	4018
268	1477	4014
269	1483	4011
270	1489	4006
271	1492	3995
272	1498	3990
273	1505	3987
274	1508	3977
275	1520	3987
276	1523	3975
277	1526	3963
278	1531	3957
279	1537	3953
280	1544	3950
281	1549	3946
282	1555	3941
283	1559	3932
284	1566	3930
285	1573	3928
286	1575	3914
287	1580	3908
288	1584	3898
289	1588	3889
290	1596	3888
291	1604	3890
292	1610	3886
293	1613	3873
294	1621	3874
295	1626	3869
296	1631	3862
297	1637	3858
298	1642	3851
299	1649	3848
300	1653	3840
301	1656	3829
302	1663	3826
303	1667	3818
304	1672	3810
305	1679	3808
306	1682	3798
307	1690	3798
308	1694	3789
309	1697	3777
310	1702	3772
311	1713	3778
312	1716	3767
313	1719	3756
314	1725	3751
315	1728	3742
316	1736	3742
317	1744	3741
318	1748	3733
319	1754	3728
320	1759	3720
321	1767	3721
322	1770	3711
323	1773	3699
324	1779	3696
325	1784	3689
326	1788	3680
327	1791	3670
328	1794	3659
329	1798	3651
330	1804	3647
331	1807	3637
332	1811	3629
333	1815	3619
334	1818	3609
335	1823	3602
336	1825	3591
337	1828	3580
338	1832	3572
339	1836	3565
340	1838	3553
341	1842	3544
342	18343	1845343	1848	3524
344	1855	3522
345	1863	3522
346	1868	3516
347	1874	3511
348	1880	3508
349	1886	3503
350	1892	3499
351	18352	1898352	1908	3497
353	1914	3493
354	1918	3486
355	1921	3475
356	1927	3472
357	1936	3471
358	1948	3479
359	1956	3478
360	1961	3472
361	1968	3469
362	1975	3466
363	1981	3462
364	1983	3451
365	1985	3439
366	1987	3428
367	1991	3419
368	1997	3415
369	1999	3405
370	2002	3395
371	2008	3390
372	2010	3379
373	2013	3370
374	2018	3364
375	2022	3356
376	2028	3352
377	2039	3355
378	2048	3357
379	2051	3347
380	2054	3337
381	2073	3355
382	2077	3347
383	2083	3341
384	2086	3333
385	2097	3336
386	2100	3326
387	2103	3317
388	2106	3308
389	2108	3298
390	2111	3288
391	2116	3282
392	2122	3278
393	2127	3272
394	2132	3265
395	2135	3257
396	2138	3248
397	2144	3243
398	2149	3238
399	2152	3228
400	2155	3219
401	2159	3212
402	2163	3204
403	2167	3197
404	2171	3190
405	2175	3182
406	2181	3178
407	2184	3170
408	2193	3169
409	2201	3167
410	2211	3168
411	2214	3160
412	413	2179	3413	414	2198	3099
415	2208	3099
416	2214	3095
417	2224	3097
418	2232	3095
419	2237	3089
420	2241	3082
421	2243	3073
422	2248	3066
423	2256	3065
424	2270	3072
425	2276	3067
426	2283	3064
427	2285	3054
428	2290	3048
429	2293	3039
430	2298	3034
431	2314	3042
432	2319	3036
433	2324	3031
434	2328	3024
435	2332	3017
436	2348	3025
437	2352	3018
438	2359	3015
439	2361	3006
440	2364	2996
441	2367	2989
442	2372	2982
443	2378	2978
444	2386	2975
445	2402	2983
446	2407	2978
447	2410	2970
448	2418	2967
449	2423	2962
450	2427	2954
451	2432	2949
452	2437	2943
453	2444	2939
454	2448	2932
455	2452	2925
456	2456	2918
457	2459	2910
458	2464	2904
459	2471	2901
460	2476	2895
461	2480	2888
462	2487	2885
463	2495	2882
464	2499	2876
465	2505	2870
466	2507	2862
467	2516	2860
468	2523	2856
469	2527	2850
470	2531	2843
471	2537	2838
472	2544	2834
473	2547	2827
474	2550	2819
475	2558	2816
476	2566	2814
477	2571	2808
478	2579	2805
479	2584	2799
480	2593	2798
481	2598	2793
482	2603	2787
483	2612	2784
484	2617	2779
485	2624	2776
486	2628	2769
487	2635	2765
488	2639	2757
489	2646	2754
490	2656	2754
491	2662	2749
492	2666	2742
493	2674	2739
494	2679	2733
495	2683	2727
496	2688	2720
497	2692	2714
498	2697	2708
499	2700	2700
500	2703	2692
501	2706	2684
502	2712	2680
503	2715	2672
504	2720	2666
505	2722	2658
506	2731	2656
507	2738	2652
508	2744	2647
509	2747	2639
510	2750	2631
511	2754	2625
512	2757	2617
513	2763	2612
514	2769	2607
515	2773	2601
516	2780	2597
517	2786	2592
518	2791	2586
519	2795	2580
520	2801	2575
521	2807	2570
522	2814	2566
523	2817	2559
524	2828	2559
525	2833	2553
526	2845	2554
527	2852	2549
528	2860	2546
529	2869	2544
530	2874	2538
531	2879	2532
532	2882	2525
533	2886	2519
534	2894	2515
535	2898	2509
536	2902	2502
537	2904	2494
538	2913	2492
539	2918	2485
540	2922	2479
541	2924	2471
542	2931	2467
543	2937	2462
544	2940	2454
545	2943	2447
546	2949	2442
547	2956	2438
548	2961	2432
549	2966	2427
550	2972	2422
551	2976	2415
552	2982	2410
553	2988	2405
554	2991	2398
555	2996	2392
556	3000	2386
557	3007	2381
558	3010	2375
559	3015	2369
560	3018	2362
561	3023	2356
562	3028	2350
563	3032	2344
564	3035	2337
565	3038	2329
566	3041	2322
567	3046	2317
568	3054	2313
569	3063	2311
570	3068	2305
571	3071	2298
572	3074	2291
573	3079	2285
574	3083	2278
575	3086	2271
576	3089	2264
577	3093	2258
578	3098	2252
579	3105	2248
580	3107	2241
581	3111	2234
582	3114	2227
583	3116	2219
584	3121	2214
585	3127	2209
586	3133	2204
587	3137	2198
588	3140	2191
589	3143	2184
590	3148	2178
591	3155	2174
592	3159	2168
593	3163	2162
594	3169	2157
595	3172	2150
596	3178	2145
597	3182	2139
598	3187	2133
599	3192	2128
600	3195	2121
601	3200	2115
602	3204	2109
603	3210	2104
604	3214	2098
605	3217	2092
606	3220	2085
607	3224	2079
608	3229	2073
609	3236	2069
610	3239	2062
611	3244	2056
612	3248	2050
613	3252	2045
614	3260	2041
615	3263	2034
616616	3294	2044
617	3300	2040
618	3302	20619619	3306	20620620	3313	20621621	3326	20622622	3334	2017
623	3339	2012
624	3345	2007
625	3351	2002
626	3354	1995
627	3360	19628628	3368	1986
629	3373	1981
630	3378	1975
631	3389	1973
632	3394	1968
633	3400	1963
634	3408	1959
635	3415	1954
636	3420	1949
637	3431	1946
638	3435	1940
639	3446	1938
640	3458	1937
641	3463	1931
642	3467	1925
643	3472	1919
644	3476	1913
645	3485	1910
646	3493	1906
647	3502	1902
648	3506	1896
649	3510	1890
650	3513	1883
651	3519	1878
652	3525	1873
653	3532	1868
654	3539	1864
655	3547	1860
656	3553	1855
657	3558	1849
658	3566	1845
659	3569	1838
660	3575	1833
661	3586	1831
662	3591	1825
663	3600	1821
664	3603	18665665	3608	18666	3592	1793
667	3597	1787
668668	3628	17669	3619	1782
670	3626	1777
671	3633	1773
672	3644	1770
673	3649	1765
674	3653	1759
675	3659	1753
676	3666	1749
677	3673	1744
678	3678	1739
679	3684	1733
680	3688	1727
681	3695	1723
682	3700	1717
683	3705	1711
684	3712	1707
685	3717	1701
686	3721	1695
687	3728	1690
688	3731	1684
689	3734	1677
690	3737	1671
691	3744	1666
692	3749	1661
693	3753	1655
694	3757	1649
695	3761	1643
696	3765	1636
697	3768	1630
698	3774	1625
699699	3800	16700700	3814	16701701	3823	16702702	3830	1618
703	3835	16704704	3855	1613
705	3864	1609
706	3871	1604
707	3879	1600
708	3886	1595
709	3895	15710710	3902	1586
711	3907	1580
712	3914	15713713	3922	1571
714	3927	1565
715	3935	1560
716	3942	1555
717	3949	1551
718	3955	1545
719	3960	1540
720	3969	1536
721	3974	1530
722	3978	1524
723	3986	1519
724	3992	1514
725	3997	1508
726	4006	1504
727	4010	1498
728	4014	1492
729	4019	1486
730	4024	1480
731	4030	1475
732	4035	1470
733	4040	1464
734	4043	1457
735	4047	14736736	4050	14737	4033	1431
738	4039	1426
739	4043	1420
740740	4072	14741741	4075	14742742	4080	14743743	4084	14744744	4089	13745745	4094	13746746	4100	1388
747	4105	13748748	4109	1374749	4134	13775750	4141	1373
751	4148	1368
752	4153	1362
753	4161	1357
754	4167	1352
755	4175	1347
756	4181	1342
757	4188	1337
758	4198	1333
759	4204	1327
760	4212	1323
761	4219	1317
762	4223	1311
763	4230	1306
764	4235	1301
765	4241	1295
766	4247	1290
767	4254	1285
768	4259	1279
769	4267	1274
770	4275	1269
771	4280	1264
772	4284	1258
773	4291	1253
774	4298	1247
775	4306	1243
776	4314	1238
777	4321	1233
778	4328	1227
779	4334	1222
780	4341	1217
781	4350	1212
782	4358	1207
783	4366	1202
784	4374	1198
785	4384	1193
786	4388	1187
787	4394	1182
788	4401	1177
789	4410	1172
790	4421	1168
791	4432	1163
792	4435	1157
793	4444	1153
794	4453	1148
795	4466	1144
796	4474	1139
797	4484	1135
798	4489	1129
799	4498	1124
800	4505	1119
801	4513	1114
802	4522	1109
803	4538	1106
804	4544	1100
805	4555	1096
806	4562	1091
807	4565	1084
808	4572	1079
809	4578	1073
810	4583	1068
811	4598	1064
812	4603	1058
813	4613	1054
814	4618	1048
815	4622	1042
816	4633	1037
817	4637	1031
818	4651	1027
819	4655	1021
820	4668	1017
821	4679	1013
822	4683	1007
823	4686	1000
824	4690	995
825	4693	988
826	4699	983
827	4703	977
828	4710	971
829	4714	965
830	4718	959
831	4725	954
832	4728	948
833	4732	941
834	4738	936
835	4741	930
836	4745	924
837	4750	918
838	4755	912
839	4759	906
840	4764	900
841	4771	895
842	4778	890
843	4782	884
844	4787	878
845	4792	872
846	4795	866
847	4803	860
848	4809	855
849	4813	849
850	4815	843
851	4820	837
852	4823	831
853	4829	825
854	4835	820
855	4838	813
856	4842	808
857	4845	801
858	4850	796
859	4859	791
860	4863	785
861	4869	779
862	4877	774
863	4883	768
864	4888	762
865	4891	756
866	4898	751
867	4901	745
868	4907	739
869	4910	733
870	4913	727
871	4924	722
872	4932	717
873	4939	712
874	4945	706
875	4951	700
876	4956	695
877	4967	690
878	4975	684
879	4984	679
880	4997	675
881	5003	669
882	5009	663
883	5022	659
884	5029	653
885	5035	647
886	5042	642
887	5049	636
888	5057	631
889	5060	625
890	5068	620
891	5072	614
892	5078	608
893	5084	602
894	5090	597
895	5093	591
896	5096	585
897	5102	579
898	5108	573
899	5113	568
900	5117	562
901	5121	556
902	5126	550
903	5132	545
904	5137	539
905	5141	533
906	5145	527
907	5149	521
908	5153	515
909	5158	510
910	5161	504
911	5167	498
912	5171	492
913	5175	487
914	5180	481
915	5184	475
916	5188	469
917	5192	463
918	5195	457
919	5199	452
920	5202	446
921	5206	440
922	5209	434
923	5213	428
924	5217	423
925	5221	417
926	5224	411
927	5227	405
928	5230	399
929	5234	393
930	5237	388
931	5240	382
932	5242	376
933	5244	370
934	5247	364
935	5250	358
936	5253	353
937	5256	347
938	5259	341
939	5261	335
940	5264	330
941	5267	324
942	5271	318
943	5274	312
944	5277	307
945	5280	301
946	5283	295
947	5286	289
948	5288	284
949	5290	278
950	5293	272
951	5295	266
952	5298	261
953	5301	255
954	5303	249
955	5306	244
956	5309	238
957	5312	232
958	5323	227
959	5330	222
960	5335	216
961	5339	210
962	5343	205
963	5346	199
964	5349	194
965	5351	188
966	5352	182
967	5354	177
968	5356	171
969	5359	165
970	5361	160
971	5363	154
972	5365	148
973	5366	143
974	5368	137
975	5370	132
976	5372	126
977	5373	120
978	5375	115
979	5377	109
980	5378	104
981	5380	98
982	5382	93
983	5384	87
984	5385	82
985	5387	76
986	5389	70
987	5390	65
988	5392	59
989	5394	54
990	5396	49
991	5397	43
992	5399	38
993	5401	32
994	5403	27
995	5405	21
996	5406	16
997	5408	10
998	5410	5
999	5411	0
