iter	RMSE
0	0.02110066487
1	0.01985250525
2	0.0187070956
3	0.01761765182
4	0.01659950337
5	0.01567134544
6	0.01480831099
7	0.01402273955
8	0.01329408915
9	0.01262521841
10	0.01201235477
11	0.01145096663
12	0.01093728862
13	0.01048005528
14	0.01004749108
15	0.009655336674
16	0.009295276059
17	0.00897040927
18	0.008675427064
19	0.008405190054
20	0.008161027979
21	0.007942892688
22	0.007753868718
23	0.007574555534
24	0.007419417939
25	0.007274536839
26	0.007146919916
27	0.007034418216
28	0.006934735554
29	0.006845966947
30	0.006764104384
31	0.006688297701
32	0.00662095535
33	0.006564979004
34	0.006510088554
35	0.00646302307
36	0.006423012368
37	0.006382976552
38	0.006348051814
39	0.006316632258
40	0.006289473059
41	0.006265226936
42	0.006241660142
43	0.006220210905
44	0.006202725572
45	0.006186516125
46	0.006168730446
47	0.006155574323
48	0.006143020811
49	0.006133588427
50	0.006123317022
51	0.006113436229
52	0.00610395798
53	0.006097170481
54	0.006089035779
55	0.006083395727
56	0.006074835342
57	0.006069296849
58	0.006063794029
59	0.006053075712
60	0.006047701726
61	0.006041565066
62	0.005956002228
63	0.005952833646
64	0.005949171576
65	0.00594541854
66	0.00593996443
67	0.005936625072
68	0.005933999427
69	0.005930872824
70	0.005874525843
71	0.005872087538
72	0.005869963667
73	0.005867941799
74	0.005864995834
75	0.005862747342
76	0.005859665041
77	0.00585772487
78	0.005791534112
79	0.005789836133
80	0.005787047645
81	0.005785655373
82	0.005704066881
83	0.005700637955
84	0.005696354478
85	0.005693904431
86	0.005691758676
87	0.005690008013
88	0.005688826433
89	0.005685770311
90	0.005683413202
91	0.005681125466
92	0.005678970692
93	0.005677601715
94	0.005597910279
95	0.00553523286
96	0.005533517253
97	0.005531397954
98	0.005530045769
99	0.005528118688
100	0.005525622943
101	0.005522890624
102	0.005520765393
103	0.005486949188
104	0.00548586802
105	0.005484733886
106	0.005483919852
107	0.005481725773
108	0.005405234368
109	0.005402081392
110	0.005400108516
111	0.005399352807
112	0.005398113458
113	0.005396262183
114	0.00539440115	0115	0.005319391776
116	0.00526264117	0117	0.00526178182
118	0.005253762277
119	0.005181627846
120	0.005181080121	121	0.005175701238
122	0.005129015393
123	0.005127078169
124	0.005124397125	125	0.005054617126	126	0.004999940848
127	0.004999427622
128	0.004998952129	129	0.004931915132
130	0.004927877131131	0.0049247500132132	0.004923042226
133	0.004917856949
134	0.004917388938
135	0.00491563546
136	0.0049140491137137	0.004912421295
138	0.0049102198139139	0.004907633799
140	0.004841390781
141	0.004791552236
142	0.004790936282
143	0.004743180372
144	0.004742449071
145	0.004679938908
146	0.004679154933
147	0.004617813388
148	0.00461705257
149	0.004615577168
150	0.00458663956
151	0.004586324827
152	0.004585635113
153	0.004584377211
154	0.004581382804
155	0.004580116708
156	0.004578625405
157	0.004554906486
158	0.0045537512
159	0.00455282599
160	0.004551606719
161	0.004547347541
162	0.004544320478
163	0.004543446656
164	0.004542281934
165	0.004541250551
166	0.004540260406
167	0.004539310037
168	0.004538366459
169	0.004537459406
170	0.00453615626
171	0.004535190027
172	0.004534325257173	0.004313846857
1174	0.0044172453171175	0.00441641987
176	0.004415606782
177	0.004412530277
178	0.004411722475
179	0.004410964697
180	0.004410248096
181	0.00440667844
182	0.004349850692
183	0.004349134893
184	0.004348422324
185	185	0.0044002301186186	0.0043995411187187	0.004357630188	188	0.004356978189	189	0.0043563511190190	0.004355725191	191	0.004355022192	192	0.004354453193	193	0.004353876194	194	0.004353321195	195	0.00435280019196	0.003860864208
197	0.003859872885
198	0.003859132778
199	0.003858408104
200	0.003856791988
201	0.003856124591
202	0.003852935478
203	0.003852272029
204	0.00380726095
205	0.003806546125
206	0.003804946812
207	0.003804318233
208	0.003760459693
209	0.003756885123
210	0.003756236345
211	0.003755812972
212	0.003712719155
213	0.003670820837
214	0.003646071734
215	0.00364542222
216	0.003644565125
217	0.003621355984
218	0.003620740015
219	0.003620193623
220	0.003618786031
221	0.003578926852
222	0.003575454653
223	0.003574921643
224	0.003535767545
225	0.003535245715
226	0.003531823718
227	0.003531237755
228	0.003530745912
229	0.003530275487
230	0.003529775888
231	0.003528998448
232	0.003489179706
233	0.003487593584
234	0.003470801239
235	0.003470355128
236	0.003469859907
237	0.003466597832
238	0.003465862603
239	0.003465441623
240	0.003465018769
241	0.003462247301
242	0.00345911601
243	0.003458722104
244	0.003458339702
245	0.003421360048
246	0.003420920385
247	0.003401951924
248	0.003401579165
249	0.003401171407
250	0.003398180984
251	0.003397842603
252	0.003362082911
253	0.00336145866
254	0.003360914424
255	0.003360571477
256	0.003360240722
257	0.00334287207
258	0.003342303945
259	0.003341983288
260	0.003341674004
261	0.003336175944
262	0.003335877811
263	0.003335590216
264	0.003333909974
265	0.003299301169
266	0.003299024616
267	0.003298753072
268	0.003298258195
269	0.003298004345
270	0.003297437604
271	0.003263650577
272	0.003263484973
273	0.003262957485
274	0.003262093365
275	0.003229115242
276	0.003226537533
277	0.003224330432
278	0.003223860847
279	0.003191683424
280	0.003160253326
281	0.003129602412
282	0.003099715515
283	0.003099386022
284	0.003096205215
285	0.003093511315
286	0.003092984858
287	0.003092311693
288	0.003092071721
289	0.003091833917
290	0.003062621796
291	0.003059715813
292	0.003059483866
293	0.003059265507
294	0.003059048712
295	0.003030538033
296	0.00300274788
297	0.002999842336
298	0.002994248921
299	0.002993343332
300	0.002990825452
301	0.002990612086
302	0.002990404495
303	0.002990196179
304	0.002989801553
305	0.002986662913
306	0.002986557604
307	0.00298598931
308	0.002980593069
309	0.002980406251
310	0.002980008246
311	0.002977313384
312	0.002975160555
313	0.002974983999
314	0.00295303767
315	0.002952862211
316	0.002952687506
317	0.002945623218
318	0.002943552723
319	0.002941163551
320	0.002940086871
321	0.002939350632
322	0.002938843158
323	0.002938680209
324	0.002938350757
325	0.002936042009
326	0.002935884019
327	0.002926222727
328	0.002924238528
329	0.002921816508
330	0.00292066234
331	0.002920293897
332	0.002918234762
333	0.002917519652
334	0.002916195321
335	0.002910917181
336	0.002905682949
337	0.002905534162
338	0.002900473538
339	0.00289558118
340	0.002895431616
341	0.002890701373
342	0.00288343	0.00343	0.002885987114
344	0.002881565616
345	0.002877291086
346	0.002877149846
347	0.002873016987
348	0.002872880338
349	0.002868884506
350	0.002865021591
351	0.00286352	0.00352	0.002861154259
353	0.002861029325
354	0.002860905426
355	0.002857294322
356	0.002857177559
357	0.002853686422
358	0.00285031163
359	0.002850195222
360	0.002844387938
361	0.002841118794
362	0.002837958682
363	0.002834904012
364	0.00283195131
365	0.00282820144
366	0.002828089251
367	0.002825328908
368	0.002822660861
369	0.002819253478
370	0.002816759761
371	0.002807426163
372	0.002807316603
373	0.002805398624
374	0.002802210306
375	0.002802101975
376	0.002801997521
377	0.002799657453
378	0.002799558126
379	0.002789872844
380	0.002786890852
381	0.002784696614
382	0.002784050337
383	0.002782230827
384	0.002773795067
385	0.002773092547
386	0.002770302822
387	0.002768244532
388	0.002768147537
389	0.002768054145
390	0.002739480442
391	0.002738867398
392	0.002736787088
393	0.002736693513
394	0.002734681931
395	0.002706752226
396	0.002679503262
397	0.002679401441
398	0.002671126522
399	0.002644461035
400	0.002618451269
401	0.002593053933
402	0.002592481729
403	0.002590430666
404	0.002588262064
405	0.0025801679
406	0.002578302789
407	0.002576313877
408	0.002573779368
409	0.002571733627
410	0.002569865612
411	0.002562165519
412	0.0413	0.002378413	0.0414	0.00237103338
415	0.002370948119
416	0.002363732606
417	0.002361687998
418	0.002351831893
419	0.002344812826
420	0.002344255503
421	0.002338108372
422	0.002335870662
423	0.002329173401
424	0.002327163169
425	0.002324330146
426	0.002322564783
427	0.002319349464
428	0.002317123018
429	0.002310571974
430	0.002308916115
431	0.00230257417
432	0.002300456009
433	0.002300279119
434	0.002294165459
435	0.002293938847
436	0.002293348498
437	0.002291540667
438	0.002289436143
439	0.002287402134
440	0.002286304304
441	0.002284743928
442	0.0022828052
443	0.002280084889
444	0.002278388171
445	0.002272428734
446	0.002272320893
447	0.002270321227
448	0.002264518051
449	0.00225850191
450	0.002256550017
451	0.002254719329
452	0.002252949355
453	0.002251237744
454	0.002251135298
455	0.002249280787
456	0.002246048808
457	0.002244617998
458	0.002242960571
459	0.002237293292
460	0.002235687592
461	0.002230201365
462	0.002222004095
463	0.002216677322
464	0.002216478645
465	0.002215079319
466	0.002213512917
467	0.002211516705
468	0.002211424953
469	0.002209589602
470	0.002208057505
471	0.002205056606
472	0.00218516909
473	0.002183635552
474	0.002182355477
475	0.002180872414
476	0.002179439548
477	0.002169899531
478	0.002169784198
479	0.002168392613
480	0.002167976107
481	0.002166631384
482	0.002164799087
483	0.002161956211
484	0.002160644719
485	0.002159439609
486	0.002158639308
487	0.002156497338
488	0.002149858601
489	0.002140794436
490	0.002139641883
491	0.002139459287
492	0.002138187768
493	0.002136951301
494	0.002136704666
495	0.002116816809
496	0.002115617967
497	0.002114515265
498	0.002114429386
499	0.002105756752
500	0.002105673582
501	0.00209747802
502	0.00209694889
503	0.002089288544
504	0.002089094526
505	0.002087922312
506	0.002086789706
507	0.002086298564
508	0.002067501948
509	0.00205964429
510	0.002040688709
511	0.002039609439
512	0.002039199541
513	0.00203808536
514	0.002037042879
515	0.002036569958
516	0.002035492664
517	0.002034488464
518	0.002029082678
519	0.002027178025
520	0.002026620315
521	0.002025618737
522	0.002024571914
523	0.00201960595
524	0.002018174691
525	0.002017088436
526	0.002017009558
527	0.002010379574
528	0.002009705181
529	0.002008686094
530	0.002007701902
531	0.002007625494
532	0.00200506996
533	0.00198701942
534	0.001986943314
535	0.001986462538
536	0.001986365523
537	0.001985404129
538	0.001983663787
539	0.001981170015
540	0.001973477345
541	0.001972967086
542	0.001965692751
543	0.001965323466
544	0.001965165353
545	0.001964226998
546	0.001959563913
547	0.001941670399
548	0.001939959339
549	0.001933613065
550	0.001933525406
551	0.001932604304
552	0.001932536765
553	0.001925543683
554	0.001924650686
555	0.001923787992
556	0.001923406831
557	0.001922750026
558	0.001922626557
559	0.001920156102
560	0.001919372954
561	0.001902112775
562	0.001901269855
563	0.00189457381
564	0.001893849501
565	0.001892875103
566	0.001886539026
567	0.001886418992
568	0.001885598529
569	0.001883108506
570	0.001882315019
571	0.001881968691
572	0.001875964528
573	0.001875419272
574	0.001874489346
575	0.001872131709
576	0.001871742004
577	0.001871630189
578	0.001865939743
579	0.00186540796
580	0.001860037059
581	0.001859261338
582	0.001857512432
583	0.001856761947
584	0.00185665118
585	0.00185592638
586	0.001853632342
587	0.001848537714
588	0.001848133858
589	0.001847224228
590	0.00184643516
591	0.001845557021
592	0.00184073213
593	0.001840362924
594	0.001825937325
595	0.001825707743
596	0.001824850184
597	0.001823997401
598	0.001821822807
599	0.001820045535
600	0.001819511339
601	0.001819158245
602	0.001819029451
603	0.001802183089
604	0.001800448625
605	0.001795785103
606	0.001795024202
607	0.001793924935
608	0.001793702728
609	0.001776767192
610	0.001760393982
611	0.001759625492
612	0.001757903571
613	0.001757395587
614	0.001757111382
615	0.001757005455
616	0.0017616	0.001121794153
617	0.00111727161
618	0.0011619	0.001619	0.0011620	0.001620	0.0011621	0.001621	0.0011622	0.001622	0.001110147642
623	0.001106038332
624	0.001104909398
625	0.001103788264
626	0.001102847742
627	0.00628	0.00172628	0.001099819875
629	0.001099709913
630	0.001098653645
631	0.001098380749
632	0.001097481604
633	0.001096463675
634	0.00109598754
635	0.001095116374
636	0.001094264238
637	0.001094026681
638	0.0010932116
639	0.001092227531
640	0.001091766998
641	0.001089388038
642	0.001089124487
643	0.001088326676
644	0.001084369069
645	0.00108011197
646	0.001079152286
647	0.001076829991
648	0.00107605836
649	0.001075866516
650	0.001074562249
651	0.001074526527
652	0.00107429804
653	0.001073593017
654	0.001071333902
655	0.001070586121
656	0.001070185027
657	0.001069454462
658	0.001065451589
659	0.001064750624
660	0.001061119768
661	0.001060866862
662	0.001060187161
663	0.001059993528
664	0.00105665	0.00665	0.00105666	0.001687666662
667	0.001685742468
668	0.00668	0.00105669	0.001681488499
670	0.001681264134
671	0.001680650224
672	0.001679032747
673	0.001678772059
674	0.001678612479
675	0.00167841321
676	0.001678245273
677	0.001678180531
678	0.001678100932
679	0.001677529392
680	0.001675684723
681	0.00167517994
682	0.001674631199
683	0.001673069573
684	0.001671349347
685	0.001670930513
686	0.00167039912
687	0.00167033064
688	0.001670192148
689	0.001670116526
690	0.001668454634
691	0.001666973123
692	0.001666493853
693	0.001665978979
694	0.001664370969
695	0.001663940602
696	0.001663442128
697	0.001663171833
698	0.001655102437
699	0.0016699	0.00700	0.00165700	0.00701	0.00165701	0.00702	0.00165702	0.001017130439
703	0.00704	0.0016704	0.00101373652
705	0.001009607164
706	0.001006377394
707	0.001003447802
708	0.001003128399
709	0.0010710	0.001710	0.0009987298053
711	0.0009975039491
712	0.00713	0.001646713	0.0009955789536
714	0.0009950532909
715	0.0009948307544
716	0.0009938794055
717	0.0009932918086
718	0.0009932440499
719	0.00099273537272720	0.0009922957354
721	0.0009911458975
722	0.00099091724	0.723	0.0009906725	0.0724	0.00098849248
725	0.0009879727	0.0726	0.000987221835
727	0.0009867136913
728	0.0009862494868
729	0.0009859065389
730	0.000732	0.00162731	0.000985425741
732	0.0009833768878
733	0.0735	0.001605734	0.0736	0.001604345206
737	0.001604045126
738	0.00160255949
739	0.001602225656
740	0.001601124368
741	0.001600777106
742	0.001600708782
743	0.001600332156
744	0.001599946257
745	0.001599881954
746	0.001599424857
747	0.001599058311
748	0.001598778537
74749	0.0014257954475750	0.001425598161
751	0.001425250409
752	0.001424915695
753	0.001423130802
754	0.001422806859
755	0.001422520305
756	0.001422459011
757	0.001421433603
758	0.00142112093
759	0.001420807754
760	0.00141997659
761	0.001419788187
762	0.001419753244
763	0.001419300712
764	0.001419176132
765	0.001418873077
766	0.001414840958
767	0.001414568664
768	0.001414305212
769	0.001400863405
770	0.001398288592
771	0.001398147634
772	0.001398001772
773	0.001397809506
774	0.001397754121
775	0.001397423055
776	0.001392674321
777	0.001390843853
778	0.001388353374
779	0.001388314927
780	0.001388016186
781	0.001384572927
782	0.001384187737
783	0.001382756939
784	0.001382641439
785	0.001380927219
786	0.001380637379
787	0.001380468629
788	0.001380436733
789	0.001380236342
790	0.001367115708
791	0.001366874348
792	0.001354065993
793	0.001354038788
794	0.001353813206
795	0.001353665751
796	0.001341190838
797	0.001328548254
798	0.00132825763
799	0.001328185288
800	0.001316332502
801	0.001316075648
802	0.001315966277
803	0.001315769521
804	0.001309221048
805	0.001308936181
806	0.001308604354
807	0.001308578298
808	0.001308521829
809	0.001308256139
810	0.0013080358
811	0.001307968914
812	0.001307860206
813	0.001307603575
814	0.001307286498
815	0.001307262703
816	0.001307199448
817	0.001305973537
818	0.001305951186
819	0.001305900458
820	0.001294422291
821	0.001294264714
822	0.001290734928
823	0.001290459978
824	0.001290438644
825	0.001290365605
826	0.00129007303
827	0.001290020187
828	0.001289859548
829	0.001289666276
830	0.00128942351
831	0.001289189071
832	0.001288969925
833	0.00128882632
834	0.001288690245
835	0.001288157195
836	0.001287928416
837	0.001276813492
838	0.001276684022
839	0.001276431934
840	0.001275905581
841	0.001265029842
842	0.001261737059
843	0.001261701273
844	0.001261654737
845	0.001261410751
846	0.001250697058
847	0.001250461098
848	0.001250150662
849	0.001249914918
850	0.001249319332
851	0.001249148375
852	0.001249129572
853	0.001249070473
854	0.001248987571
855	0.001248943906
856	0.001238522816
857	0.001238318296
858	0.001238120821
859	0.001237930144
860	0.001237750171
861	0.001232180047
862	0.001231980362
863	0.001229277121
864	0.001229027603
865	0.001228831963
866	0.001228137578
867	0.001228014037
868	0.001227912166
869	0.001227837402
870	0.001227651966
871	0.001227444588
872	0.001227239732
873	0.001227020806
874	0.001226978426
875	0.001226529714
876	0.001226409341
877	0.001226235913
878	0.001226045216
879	0.00122587949
