iter	Passed	Remaining
517	351	326
518	351	325
519	351	324
520	351	323
521	351	322
522	352	321
523	352	320
524	352	318
525	352	317
526	352	316
527	352	315
528	353	314
529	353	313
530	353	312
531	353	311
532	353	309
533	353	308
534	354	307
535	354	306
536	354	305
537	354	304
538	354	303
539	354	302
540	355	301
541	355	300
542	355	299
543	355	298
544	355	297
545	355	295
546	356	294
547	356	293
548	356	292
549	356	291
550	356	290
551	357	289
552	357	288
553	357	287
554	357	286
555	357	285
556	357	284
557	358	283
558	358	282
559	358	281
560	358	280
561	358	279
562	358	278
563	359	277
564	359	277
565	360	276
566	360	275
567	361	274
568	361	274
569	361	273
570	362	272
571	362	271
572	362	270
573	362	269
574	362	268
575	362	267
576	363	266
577	363	265
578	363	264
579	363	263
580	363	262
581	363	261
582	364	260
583	364	259
584	364	258
585	364	257
586	364	256
587	364	255
588	365	254
589	365	253
590	365	252
591	365	251
592	365	251
593	365	250
594	366	249
595	366	248
596	366	247
597	366	246
598	366	245
599	366	244
600	367	243
601	367	242
602	367	241
603	367	241
604	367	240
605	367	239
606	368	238
607	368	237
608	368	236
609	368	235
610	368	234
611	368	233
612	369	233
613	369	232
614	369	231
615	369	230
616	369	229
617	370	228
618	370	227
619	370	227
620	370	226
621622	390	2622	375	227
623	375	226
624	376	225
625	376	224
626	376	223
627	376	223
628	376	222
629	376	221
630	377	220
631	377	219
632	377	218
633	377	218
634	377	217
635	378	216
636	378	215
637638	395	223
639	396	222
640	396	221
641	402	224
642	402	223
643	402	222
644	402	221
645	402	220
646	402	219
647	403	218
648	403	218
649	403	217
650	403	216
651	403	215
652	403	214
653	404	213
654	404	212
655	404	212
656	404	211
657	404	210
658	404	209
659	405	208
660	405	207
661	405	206
662	405	206
663	412	208
664	412	207
665	412	206
666	413	206
667	413	205
668	413	204
669	415	204
670	415	203
671	415	202
672	426	207
673	426	206
674	428	206
675	428	205
676	429	204
677	429	203
678	429	203
679	429	202
680	429	201
681	429	200
682	430	199
683	430	198
684	430	197
685	430	197
686	430	196
687	430	195
688	431	194
689	431	193
690	431	192
691	431	192
692	431	191
693	431	190
694	432	189
695	432	188
696	432	188
697	432	187
698	432	186
699	432	185
700	433	184
701	433	183
702	433	183
703	433	182
704	433	181
705	433	180
706	434	179
707	434	179
708	434	178
709	434	177
710	434	176
711	434	175
712	435	175
713	435	174
714	435	173
715	435	172
716	435	172
717	435	171
718	436	170
719	437	170
720	437	169
721	437	168
722	437	167
723	438	166
724	438	166
725	438	165
726	438	164
727	440	164
728	440	163
729	441	163
730	441	162
731	443	162
732	444	161
733	445	161
734	445	160
735	445	159
736	445	159
737	445	158
738	445	157
739	446	156
740	446	155
741	446	155
742	446	154
743	446	153
744	446	152
745	447	152
746	447	151
747	447	150
748	447	150
749	447	149
750	448	148
751	451	148
752	451	148
753	451	147
754	452	146
755	452	145
756	452	145
757	452	144
758	452	143
759	452	143
760	453	142
761	453	141
762	453	140
763	453	140
764	453	139
765	454	138
766	454	137
767	454	137
768	454	136
769	454	135
770	454	135
771	455	134
772	455	133
773	455	132
774	455	132
775	455	131
776	455	130
777	456	130
778	456	129
779	456	128
780	456	128
781	456	127
782	456	126
783	457	125
784	457	125
785	457	124
786	457	123
787	457	123
788	457	122
789	458	121
790	458	121
791	458	120
792	458	119
793	458	119
794	459	118
795	459	117
796	459	117
797	459	116
798	460	115
799	460	115
800	460	114
801	460	113
802	460	113
803	460	112
804	461	111
805	461	111
806	461	110
807	461	109
808	461	109
809	462	108
810	462	107
811	462	107
812	462	106
813	462	105
814	463	105
815	463	104
816	463	103
817	463	103
818	463	102
819	464	101
820	464	101
821	464	100
822	464	99
823	464	99
824	465	98
825	465	97
826	465	97
827	465	96
828	465	96
829	466	95
830	466	94
831	466	94
832	466	93
833	466	92
834	467	92
835	467	91
836	467	91
837	467	90
838	467	89
839	468	89
840	468	88
841	468	87
842	468	87
843	469	86
844	469	86
845	469	85
846	469	84
847	469	84
848	470	83
849	470	83
850	470	82
851	470	81
852	470	81
853	471	80
854	471	79
855	471	79
856	471	78
857	471	78
858	472	77
859	472	76
860	472	76
861	472	75
862	472	75
863	473	74
864	473	73
865	473	73
866	473	72
867	473	72
868	474	71
869	474	70
870	474	70
871	474	69
872	475	69
873	475	68
874	475	67
875	476	67
876	476	66
877	476	66
878	476	65
879	476	65
880	477	64
881	477	63
882	477	63
883	477	62
884	478	62
885	478	61
886	478	60
887	478	60
888	478	59
889	479	59
890	479	58
891	479	58
892	479	57
893	479	56
894	480	56
895	480	55
896	480	55
897	480	54
898	480	54
899	481	53
900	481	52
901	481	52
902	481	51
903	482	51
904	482	50
905	482	50
906	482	49
907	483	48
908	483	48
909	483	47
910	483	47
911	483	46
912	484	46
913	484	45
914	484	915915	484	916916	484	917917	485	918918	485	919	486	42
920920	485	921	486	41
922	487	40
923	487	40
924	487	39
925	487	38
926	488	38
927	488	37
928	488	37
929	489	36
930	489	36
931	489	35
932	489	35
933	490	34
934	490	34
935	490	33
936	491	33
937	491	32
938	491	31
939	491	31
940	491	30
941	492	30
942	492	29
943	492	29
944	493	28
945	493	28
946	493	27
947	493	27
948	494	26
949	494	26
950	494	25
951	494	24
952	494	24
953	495	23
954	495	23
955	495	22
956	496	22
957	496	21
958	496	21
959	496	20
960	497	20
961	497	19
962	497	19
963	497	18
964	498	18
965	498	17
966	498	17
967	499	16
968	499	15
969	499	15
970	499	14
971	500	14
972	500	13
973	500	13
974	500	12
975	501	12
976	501	11
977	501	11
978	501	10
979	502	10
980	502	9
981	502	9
982	502	8
983	503	8
984	503	7
985	503	7
986	503	6
987	504	6
988	504	5
989	504	5
990	505	4
991	505	4
992	505	3
993	505	3
994	506	2
995	506	2
996	506	1
997	506	1
998	507	0
999	507	0
	0
